473;bunker;932.00;12.38;1774.00;2.58;0
473;bunker;999.00;13.60;1726.00;4.14;0
473;bunker;862.00;12.18;1761.00;0.52;0
473;bunker;915.00;12.95;1722.00;4.64;0
473;bunker;791.00;11.65;1828.00;5.85;0
473;bunker;929.00;13.48;1797.00;2.59;0
473;bunker;828.00;10.70;1779.00;0.43;0
473;bunker;987.00;15.63;1749.00;3.09;0
473;bunker;876.00;9.93;1736.00;5.76;0
473;bunker;895.00;12.43;1732.00;1.03;0
473;bunker;901.00;10.30;1722.00;5.16;0
473;bunker;910.00;12.55;1740.00;0.08;0
473;bunker;866.00;10.13;1743.00;3.10;0
473;coastal_bunker;822.00;9.50;1763.00;-1.49;0
473;coastal_bunker;859.00;9.50;1744.00;-0.59;0
473;coastal_bunker;824.00;10.32;1785.00;-0.84;0
473;coastal_bunker;783.00;9.57;1855.00;-1.00;0
473;coastal_bunker;795.00;9.50;1797.00;-0.84;0
473;coastal_bunker;884.00;9.50;1722.00;-1.57;0
473;coastal_bunker;880.00;9.50;1730.00;-0.59;0
473;coastal_bunker;883.00;9.50;1731.00;-1.25;0
473;coastal_bunker;859.00;9.53;1757.00;0.08;0
473;dockyard;774.00;9.50;1822.00;-1.00;0
473;anti_air_building;955.00;12.63;1752.00;3.26;0
473;anti_air_building;787.00;13.75;1928.00;1.10;0
473;anti_air_building;920.00;12.23;1756.00;3.76;0
473;synthetic_refinery;991.00;13.43;1757.00;5.32;0
473;fuel_silo;923.00;13.13;1797.00;3.17;0
473;radar_station;832.00;11.95;1840.00;3.60;0
473;rocket_site;811.00;9.60;1796.00;2.21;0
473;nuclear_reactor;824.00;12.50;1824.00;3.77;0
474;arms_factory;1406.00;9.80;1191.00;3.39;0
474;arms_factory;1403.00;9.78;1190.00;1.23;0
474;arms_factory;1395.00;9.70;1177.00;1.33;0
474;arms_factory;1417.00;9.70;1198.00;5.46;0
474;arms_factory;1393.00;9.80;1167.00;1.84;0
474;arms_factory;1423.00;9.70;1195.00;4.51;0
474;industrial_complex;1384.00;9.65;1166.00;6.06;0
474;industrial_complex;1424.00;9.70;1183.00;3.90;0
474;industrial_complex;1445.00;9.70;1214.00;5.11;0
474;industrial_complex;1435.00;9.70;1208.00;2.95;0
474;industrial_complex;1414.00;9.70;1208.00;4.51;0
474;industrial_complex;1416.00;9.85;1168.00;0.89;0
474;air_base;1407.00;9.88;1180.00;5.01;0
474;naval_base;1440.00;9.60;1195.00;-4.41;5840
474;naval_base;1450.00;9.55;1210.00;-4.44;5840
474;naval_base;1382.00;9.53;1175.00;-1.98;2697
474;bunker;1437.00;9.70;1197.00;3.46;0
474;bunker;1382.00;9.70;1166.00;5.02;0
474;bunker;1449.00;9.70;1210.00;1.40;0
474;coastal_bunker;1388.00;9.53;1179.00;-1.98;0
474;coastal_bunker;1450.00;9.50;1201.00;-4.41;0
474;coastal_bunker;1425.00;9.60;1217.00;-3.23;0
474;dockyard;1380.00;9.50;1173.00;-1.98;0
474;anti_air_building;1397.00;9.80;1172.00;5.18;0
474;anti_air_building;1407.00;10.05;1171.00;1.91;0
474;anti_air_building;1393.00;9.70;1163.00;4.58;0
474;synthetic_refinery;1435.00;9.70;1189.00;0.96;0
474;fuel_silo;1414.00;9.80;1189.00;3.63;0
474;radar_station;1415.00;9.80;1189.00;4.86;0
474;rocket_site;1423.00;9.70;1211.00;3.02;0
474;nuclear_reactor;1401.00;9.70;1189.00;5.69;0
475;arms_factory;1355.00;11.68;1149.00;1.33;0
475;arms_factory;1363.00;10.82;1114.00;5.46;0
475;arms_factory;1383.00;9.73;1151.00;1.84;0
475;arms_factory;1378.00;9.70;1154.00;4.51;0
475;arms_factory;1377.00;9.70;1157.00;6.06;0
475;arms_factory;1364.00;14.68;1138.00;3.90;0
475;industrial_complex;1362.00;14.15;1141.00;5.11;0
475;industrial_complex;1382.00;10.85;1134.00;2.95;0
475;industrial_complex;1358.00;11.10;1131.00;4.51;0
475;industrial_complex;1354.00;11.32;1136.00;0.89;0
475;industrial_complex;1352.00;12.05;1126.00;5.01;0
475;industrial_complex;1366.00;13.00;1131.00;1.39;0
475;air_base;1369.00;9.70;1162.00;4.42;0
475;naval_base;1376.00;9.55;1166.00;-3.05;2697
475;naval_base;1342.00;9.50;1126.00;-0.20;2889
475;bunker;1366.00;11.70;1147.00;5.02;0
475;bunker;1360.00;9.75;1155.00;1.40;0
475;bunker;1341.00;9.57;1128.00;4.07;0
475;coastal_bunker;1370.00;9.50;1171.00;-3.05;0
475;coastal_bunker;1361.00;9.50;1109.00;-0.20;0
475;dockyard;1364.00;9.53;1170.00;-3.05;0
475;anti_air_building;1373.00;13.50;1133.00;5.18;0
475;anti_air_building;1359.00;11.25;1129.00;1.91;0
475;anti_air_building;1361.00;12.95;1119.00;4.58;0
475;synthetic_refinery;1355.00;12.25;1124.00;0.96;0
475;fuel_silo;1389.00;9.93;1129.00;3.63;0
475;radar_station;1366.00;14.60;1137.00;4.86;0
475;rocket_site;1360.00;9.70;1165.00;3.02;0
475;nuclear_reactor;1352.00;12.13;1143.00;5.69;0
476;arms_factory;1326.00;9.70;1156.00;1.84;0
476;arms_factory;1310.00;10.80;1152.00;4.51;0
476;arms_factory;1293.00;13.28;1160.00;6.06;0
476;arms_factory;1294.00;15.07;1151.00;3.90;0
476;arms_factory;1296.00;15.32;1148.00;5.11;0
476;arms_factory;1301.00;14.82;1151.00;2.95;0
476;industrial_complex;1328.00;10.63;1140.00;4.51;0
476;industrial_complex;1332.00;10.18;1136.00;0.89;0
476;industrial_complex;1335.00;12.40;1140.00;5.01;0
476;industrial_complex;1334.00;9.70;1154.00;1.39;0
476;industrial_complex;1348.00;9.70;1160.00;4.42;0
476;industrial_complex;1341.00;9.75;1154.00;5.62;0
476;air_base;1305.00;14.80;1131.00;3.46;0
476;naval_base;1327.00;9.50;1132.00;0.36;2889
476;naval_base;1319.00;9.50;1171.00;-3.57;5915
476;naval_base;1294.00;9.50;1123.00;0.43;2780
476;naval_base;1344.00;9.53;1164.00;-2.74;5915
476;bunker;1316.00;9.80;1154.00;2.01;0
476;bunker;1333.00;9.85;1150.00;6.13;0
476;bunker;1283.00;9.70;1128.00;3.97;0
476;bunker;1282.00;16.13;1154.00;5.18;0
476;bunker;1334.00;12.05;1142.00;1.91;0
476;coastal_bunker;1326.00;9.88;1165.00;-3.57;0
476;coastal_bunker;1283.00;9.50;1126.00;-1.21;0
476;coastal_bunker;1346.00;9.50;1166.00;-3.93;0
476;coastal_bunker;1334.00;9.50;1131.00;0.36;0
476;dockyard;1316.00;9.53;1127.00;0.36;0
476;anti_air_building;1306.00;13.28;1140.00;2.07;0
476;anti_air_building;1283.00;12.20;1137.00;5.09;0
476;anti_air_building;1284.00;14.07;1141.00;1.47;0
476;synthetic_refinery;1294.00;9.90;1124.00;4.13;0
476;fuel_silo;1293.00;12.18;1129.00;0.87;0
476;radar_station;1313.00;11.40;1146.00;1.05;0
476;rocket_site;1287.00;15.53;1158.00;6.20;0
476;nuclear_reactor;1322.00;9.78;1150.00;2.58;0
477;arms_factory;1280.00;15.05;1171.00;6.06;0
477;arms_factory;1281.00;10.43;1211.00;3.90;0
477;arms_factory;1272.00;10.23;1221.00;5.11;0
477;arms_factory;1281.00;15.10;1164.00;2.95;0
477;arms_factory;1299.00;9.95;1183.00;4.51;0
477;arms_factory;1267.00;12.55;1210.00;0.89;0
477;industrial_complex;1279.00;10.50;1217.00;5.01;0
477;industrial_complex;1291.00;13.57;1171.00;1.39;0
477;industrial_complex;1302.00;9.73;1178.00;4.42;0
477;industrial_complex;1281.00;10.53;1206.00;5.62;0
477;industrial_complex;1276.00;13.45;1198.00;3.46;0
477;industrial_complex;1298.00;10.15;1168.00;5.02;0
477;air_base;1305.00;9.70;1176.00;1.40;0
477;naval_base;1301.00;9.53;1187.00;-3.93;5915
477;naval_base;1282.00;9.70;1217.00;-4.42;2672
477;naval_base;1299.00;9.70;1190.00;-4.55;5915
477;bunker;1275.00;16.30;1180.00;6.13;0
477;bunker;1280.00;11.93;1195.00;3.97;0
477;bunker;1299.00;10.00;1176.00;5.18;0
477;bunker;1277.00;10.35;1219.00;1.91;0
477;coastal_bunker;1282.00;9.70;1217.00;-4.42;0
477;coastal_bunker;1293.00;9.57;1198.00;-3.61;0
477;coastal_bunker;1305.00;9.68;1177.00;-3.93;0
477;dockyard;1280.00;9.75;1225.00;-4.42;0
477;anti_air_building;1281.00;10.43;1215.00;5.69;0
477;anti_air_building;1265.00;12.63;1162.00;2.07;0
477;anti_air_building;1285.00;14.28;1167.00;5.09;0
477;synthetic_refinery;1271.00;13.90;1172.00;1.47;0
477;fuel_silo;1267.00;11.05;1214.00;4.13;0
477;radar_station;1285.00;11.48;1191.00;4.40;0
477;rocket_site;1289.00;13.45;1165.00;2.07;0
477;nuclear_reactor;1279.00;11.18;1202.00;6.20;0
478;arms_factory;1185.00;12.43;1186.00;5.11;0
478;arms_factory;1188.00;14.82;1226.00;2.95;0
478;arms_factory;1197.00;14.32;1200.00;4.51;0
478;arms_factory;1160.00;10.10;1199.00;0.89;0
478;arms_factory;1213.00;15.50;1210.00;5.01;0
478;arms_factory;1215.00;16.15;1228.00;1.39;0
478;industrial_complex;1184.00;12.48;1186.00;4.42;0
478;industrial_complex;1162.00;9.60;1220.00;5.62;0
478;industrial_complex;1184.00;14.48;1237.00;3.46;0
478;industrial_complex;1159.00;9.90;1199.00;5.02;0
478;industrial_complex;1178.00;12.55;1190.00;1.40;0
478;industrial_complex;1215.00;16.15;1228.00;4.07;0
478;air_base;1184.00;10.15;1178.00;1.91;0
478;naval_base;1157.00;9.50;1199.00;-1.67;5680
478;naval_base;1183.00;9.50;1174.00;-1.19;5706
478;naval_base;1157.00;9.50;1226.00;-1.52;5680
478;bunker;1178.00;12.55;1190.00;5.18;0
478;bunker;1207.00;14.30;1201.00;1.91;0
478;bunker;1170.00;10.85;1227.00;4.58;0
478;bunker;1195.00;13.98;1205.00;0.96;0
478;bunker;1215.00;16.05;1226.00;3.63;0
478;bunker;1184.00;12.93;1203.00;0.36;0
478;coastal_bunker;1145.00;9.50;1217.00;-1.67;0
478;coastal_bunker;1175.00;9.50;1178.00;-1.19;0
478;coastal_bunker;1157.00;9.50;1230.00;-1.52;0
478;dockyard;1174.00;9.50;1178.00;-1.19;0
478;anti_air_building;1201.00;15.57;1224.00;4.13;0
478;anti_air_building;1203.00;10.73;1182.00;0.87;0
478;anti_air_building;1174.00;11.78;1211.00;2.07;0
478;synthetic_refinery;1189.00;15.03;1231.00;6.20;0
478;fuel_silo;1205.00;16.68;1240.00;2.58;0
478;radar_station;1184.00;13.07;1207.00;3.22;0
478;rocket_site;1201.00;15.57;1224.00;0.52;0
478;nuclear_reactor;1193.00;13.93;1201.00;4.64;0
479;arms_factory;1263.00;10.40;1268.00;4.51;0
479;arms_factory;1250.00;15.10;1250.00;0.89;0
479;arms_factory;1244.00;15.38;1270.00;5.01;0
479;arms_factory;1244.00;12.78;1237.00;1.39;0
479;arms_factory;1278.00;9.82;1240.00;4.42;0
479;arms_factory;1262.00;10.00;1265.00;5.62;0
479;industrial_complex;1226.00;16.33;1226.00;3.46;0
479;industrial_complex;1266.00;10.32;1248.00;5.02;0
479;industrial_complex;1232.00;15.48;1262.00;1.40;0
479;industrial_complex;1251.00;16.35;1257.00;4.07;0
479;industrial_complex;1230.00;15.25;1240.00;1.91;0
479;industrial_complex;1256.00;12.60;1258.00;2.01;0
479;air_base;1267.00;10.13;1257.00;6.13;0
479;naval_base;1279.00;10.07;1226.00;-4.47;2672
479;naval_base;1281.00;9.60;1272.00;1.57;2646
479;naval_base;1280.00;9.60;1266.00;1.50;2672
479;bunker;1266.00;11.03;1225.00;4.58;0
479;bunker;1252.00;14.03;1247.00;0.96;0
479;bunker;1233.00;15.65;1247.00;3.63;0
479;bunker;1232.00;15.28;1230.00;0.36;0
479;bunker;1269.00;10.68;1253.00;3.02;0
479;bunker;1230.00;15.50;1275.00;5.69;0
479;bunker;1273.00;9.80;1273.00;2.07;0
479;coastal_bunker;1287.00;9.53;1285.00;1.57;0
479;coastal_bunker;1280.00;9.50;1251.00;1.50;0
479;coastal_bunker;1278.00;10.13;1232.00;-4.47;0
479;dockyard;1285.00;9.57;1282.00;1.57;0
479;anti_air_building;1240.00;14.40;1249.00;6.20;0
479;anti_air_building;1248.00;14.88;1268.00;2.58;0
479;anti_air_building;1231.00;15.95;1248.00;4.14;0
479;synthetic_refinery;1275.00;10.80;1238.00;0.52;0
479;fuel_silo;1256.00;10.78;1264.00;4.64;0
479;radar_station;1250.00;16.40;1256.00;5.40;0
479;rocket_site;1249.00;12.20;1276.00;2.59;0
479;nuclear_reactor;1226.00;16.00;1259.00;0.43;0
480;arms_factory;1241.00;11.07;1296.00;5.01;0
480;arms_factory;1229.00;15.90;1269.00;1.39;0
480;arms_factory;1232.00;13.10;1290.00;4.42;0
480;arms_factory;1234.00;11.23;1311.00;5.62;0
480;arms_factory;1216.00;12.50;1307.00;3.46;0
480;arms_factory;1242.00;10.80;1307.00;5.02;0
480;industrial_complex;1223.00;11.18;1323.00;1.40;0
480;industrial_complex;1234.00;11.45;1302.00;4.07;0
480;industrial_complex;1237.00;10.20;1318.00;1.91;0
480;industrial_complex;1200.00;13.00;1335.00;2.01;0
480;industrial_complex;1239.00;10.40;1314.00;6.13;0
480;industrial_complex;1195.00;12.55;1331.00;3.97;0
480;air_base;1248.00;10.55;1288.00;5.18;0
480;bunker;1207.00;13.15;1326.00;1.91;0
480;bunker;1245.00;10.28;1308.00;4.58;0
480;bunker;1234.00;10.70;1329.00;0.96;0
480;bunker;1259.00;9.90;1288.00;3.63;0
480;bunker;1210.00;15.05;1261.00;0.36;0
480;bunker;1244.00;10.95;1291.00;3.02;0
480;bunker;1206.00;12.57;1291.00;5.69;0
480;bunker;1219.00;11.82;1318.00;2.07;0
480;bunker;1200.00;12.40;1295.00;5.09;0
480;anti_air_building;1190.00;13.10;1329.00;4.13;0
480;anti_air_building;1194.00;13.75;1283.00;0.87;0
480;anti_air_building;1217.00;13.07;1300.00;2.07;0
480;synthetic_refinery;1226.00;10.98;1344.00;6.20;0
480;fuel_silo;1219.00;13.10;1293.00;2.58;0
480;radar_station;1225.00;12.53;1304.00;3.22;0
480;rocket_site;1222.00;12.95;1289.00;0.52;0
480;nuclear_reactor;1212.00;14.57;1264.00;4.64;0
481;arms_factory;1173.00;14.98;1286.00;5.62;0
481;arms_factory;1169.00;15.50;1299.00;3.46;0
481;arms_factory;1125.00;10.20;1288.00;5.02;0
481;arms_factory;1148.00;16.90;1289.00;1.40;0
481;arms_factory;1168.00;15.82;1285.00;4.07;0
481;arms_factory;1130.00;9.68;1272.00;1.91;0
481;industrial_complex;1146.00;12.70;1273.00;2.01;0
481;industrial_complex;1149.00;14.53;1270.00;6.13;0
481;industrial_complex;1181.00;15.13;1246.00;3.97;0
481;industrial_complex;1197.00;15.57;1260.00;5.18;0
481;industrial_complex;1177.00;15.90;1274.00;1.91;0
481;industrial_complex;1160.00;13.70;1253.00;4.58;0
481;air_base;1187.00;16.48;1255.00;0.96;0
481;naval_base;1101.00;10.00;1296.00;-1.03;5630
481;naval_base;1132.00;9.50;1262.00;-0.95;2828
481;naval_base;1148.00;9.50;1243.00;-1.11;5680
481;bunker;1162.00;15.50;1297.00;5.69;0
481;bunker;1143.00;12.00;1276.00;2.07;0
481;bunker;1190.00;16.33;1264.00;5.09;0
481;bunker;1188.00;16.73;1248.00;1.47;0
481;bunker;1116.00;10.70;1305.00;4.13;0
481;bunker;1149.00;12.18;1263.00;0.87;0
481;bunker;1138.00;10.90;1268.00;2.07;0
481;bunker;1143.00;9.65;1251.00;6.20;0
481;bunker;1167.00;14.28;1250.00;2.58;0
481;coastal_bunker;1111.00;9.50;1282.00;-1.03;0
481;coastal_bunker;1120.00;9.50;1271.00;-0.95;0
481;coastal_bunker;1149.00;9.50;1242.00;-1.11;0
481;dockyard;1102.00;10.05;1297.00;-1.03;0
481;anti_air_building;1125.00;9.65;1279.00;0.43;0
481;anti_air_building;1159.00;15.23;1257.00;3.09;0
481;anti_air_building;1173.00;14.65;1247.00;5.76;0
481;synthetic_refinery;1195.00;16.50;1250.00;1.03;0
481;fuel_silo;1184.00;16.25;1266.00;5.16;0
481;radar_station;1154.00;16.20;1271.00;6.04;0
481;rocket_site;1175.00;16.00;1259.00;3.10;0
481;nuclear_reactor;1121.00;9.73;1284.00;5.76;0
482;arms_factory;1168.00;13.07;1330.00;5.02;0
482;arms_factory;1166.00;12.85;1355.00;1.40;0
482;arms_factory;1121.00;14.63;1328.00;4.07;0
482;arms_factory;1145.00;12.93;1390.00;1.91;0
482;arms_factory;1144.00;15.13;1322.00;2.01;0
482;arms_factory;1134.00;15.13;1343.00;6.13;0
482;industrial_complex;1124.00;14.63;1365.00;3.97;0
482;industrial_complex;1136.00;14.95;1344.00;5.18;0
482;industrial_complex;1129.00;14.05;1306.00;1.91;0
482;industrial_complex;1160.00;12.70;1344.00;4.58;0
482;industrial_complex;1137.00;15.78;1307.00;0.96;0
482;industrial_complex;1149.00;17.50;1300.00;3.63;0
482;air_base;1124.00;13.15;1387.00;0.36;0
482;bunker;1144.00;17.35;1303.00;3.02;0
482;bunker;1139.00;16.58;1312.00;5.69;0
482;bunker;1145.00;13.88;1363.00;2.07;0
482;bunker;1170.00;14.65;1304.00;5.09;0
482;bunker;1181.00;13.30;1340.00;1.47;0
482;bunker;1139.00;12.70;1386.00;4.13;0
482;bunker;1151.00;13.98;1339.00;0.87;0
482;bunker;1130.00;14.85;1354.00;2.07;0
482;bunker;1127.00;15.35;1323.00;6.20;0
482;bunker;1157.00;12.88;1343.00;2.58;0
482;bunker;1133.00;15.05;1348.00;4.14;0
482;anti_air_building;1136.00;15.60;1304.00;4.64;0
482;anti_air_building;1122.00;15.50;1334.00;5.85;0
482;anti_air_building;1131.00;12.90;1384.00;2.59;0
482;synthetic_refinery;1161.00;12.70;1340.00;0.43;0
482;fuel_silo;1136.00;12.78;1385.00;3.09;0
482;radar_station;1151.00;13.80;1341.00;3.87;0
482;rocket_site;1153.00;13.13;1350.00;1.03;0
482;nuclear_reactor;1171.00;13.15;1325.00;5.16;0
483;arms_factory;1057.00;10.85;1382.00;4.07;0
483;arms_factory;1027.00;9.78;1399.00;1.91;0
483;arms_factory;1053.00;9.70;1344.00;2.01;0
483;arms_factory;1075.00;9.70;1328.00;6.13;0
483;arms_factory;1097.00;11.75;1361.00;3.97;0
483;arms_factory;1108.00;13.43;1341.00;5.18;0
483;industrial_complex;1095.00;10.32;1336.00;1.91;0
483;industrial_complex;1061.00;10.05;1356.00;4.58;0
483;industrial_complex;1078.00;10.25;1347.00;0.96;0
483;industrial_complex;1108.00;10.57;1307.00;3.63;0
483;industrial_complex;1041.00;9.70;1387.00;0.36;0
483;industrial_complex;1080.00;10.75;1357.00;3.02;0
483;air_base;1045.00;9.70;1381.00;5.69;0
483;naval_base;1066.00;9.50;1335.00;-0.79;5630
483;naval_base;1041.00;9.50;1374.00;-1.11;2851
483;naval_base;1048.00;9.50;1359.00;-1.06;2851
483;naval_base;1083.00;9.50;1316.00;-1.33;5630
483;naval_base;1033.00;9.50;1385.00;-0.28;2851
483;bunker;1064.00;11.18;1372.00;2.07;0
483;bunker;1077.00;10.15;1348.00;6.20;0
483;bunker;1086.00;10.20;1335.00;2.58;0
483;bunker;1105.00;10.48;1322.00;4.14;0
483;bunker;1041.00;9.93;1392.00;0.52;0
483;bunker;1097.00;11.03;1317.00;4.64;0
483;bunker;1108.00;13.05;1345.00;5.85;0
483;bunker;1048.00;9.82;1376.00;2.59;0
483;bunker;1067.00;10.57;1358.00;0.43;0
483;bunker;1102.00;13.05;1377.00;3.09;0
483;coastal_bunker;1100.00;9.50;1303.00;-1.33;0
483;coastal_bunker;1052.00;9.50;1352.00;-1.06;0
483;coastal_bunker;1044.00;9.50;1370.00;-1.11;0
483;coastal_bunker;1030.00;9.50;1390.00;-0.28;0
483;coastal_bunker;1079.00;9.50;1326.00;-0.79;0
483;dockyard;1028.00;9.50;1391.00;-0.28;0
483;anti_air_building;1083.00;10.68;1354.00;4.81;0
483;anti_air_building;1091.00;13.65;1384.00;1.55;0
483;anti_air_building;1028.00;9.70;1395.00;4.21;0
483;synthetic_refinery;1092.00;12.15;1364.00;0.59;0
483;fuel_silo;1107.00;13.30;1370.00;4.71;0
483;radar_station;1062.00;9.80;1352.00;4.82;0
483;rocket_site;1056.00;9.68;1352.00;2.65;0
483;nuclear_reactor;1080.00;12.57;1369.00;5.32;0
484;arms_factory;991.00;11.65;1402.00;2.01;0
484;arms_factory;1026.00;9.70;1325.00;6.13;0
484;arms_factory;1007.00;13.32;1382.00;3.97;0
484;arms_factory;998.00;11.50;1389.00;5.18;0
484;arms_factory;1053.00;10.13;1304.00;1.91;0
484;arms_factory;989.00;10.15;1397.00;4.58;0
484;industrial_complex;1038.00;9.93;1340.00;0.96;0
484;industrial_complex;1082.00;9.70;1261.00;3.63;0
484;industrial_complex;1069.00;9.93;1281.00;0.36;0
484;industrial_complex;991.00;10.75;1394.00;3.02;0
484;industrial_complex;1025.00;9.65;1319.00;5.69;0
484;industrial_complex;998.00;12.48;1405.00;2.07;0
484;air_base;1063.00;9.68;1279.00;5.09;0
484;naval_base;1089.00;9.55;1261.00;0.98;2828
484;naval_base;1051.00;9.50;1298.00;-0.18;5604
484;naval_base;1000.00;9.50;1363.00;-0.56;5578
484;naval_base;1035.00;9.50;1308.00;-0.46;5604
484;naval_base;1032.00;10.07;1346.00;-4.09;2851
484;naval_base;982.00;9.50;1399.00;-1.46;5554
484;naval_base;1013.00;9.50;1386.00;-4.25;2851
484;naval_base;995.00;9.50;1375.00;-1.11;5554
484;bunker;1062.00;9.70;1273.00;4.64;0
484;bunker;1033.00;9.73;1329.00;5.85;0
484;bunker;1007.00;10.32;1403.00;2.59;0
484;bunker;1058.00;9.85;1298.00;0.43;0
484;bunker;985.00;10.05;1404.00;3.09;0
484;bunker;1011.00;11.60;1370.00;5.76;0
484;bunker;1012.00;10.57;1379.00;1.03;0
484;bunker;1028.00;9.60;1321.00;5.16;0
484;bunker;996.00;9.50;1372.00;0.08;0
484;coastal_bunker;1061.00;9.65;1306.00;-4.25;0
484;coastal_bunker;1055.00;9.50;1270.00;-0.79;0
484;coastal_bunker;1016.00;10.15;1363.00;-4.15;0
484;coastal_bunker;1046.00;9.57;1327.00;0.92;0
484;coastal_bunker;1020.00;9.50;1316.00;-0.46;0
484;coastal_bunker;997.00;9.50;1371.00;-1.11;0
484;coastal_bunker;984.00;9.50;1396.00;-1.46;0
484;coastal_bunker;1013.00;9.50;1386.00;-4.25;0
484;dockyard;1080.00;9.50;1275.00;-3.14;0
484;anti_air_building;1055.00;9.68;1295.00;5.32;0
484;anti_air_building;1072.00;9.93;1277.00;1.70;0
484;anti_air_building;1005.00;9.73;1360.00;3.26;0
484;synthetic_refinery;1089.00;9.70;1248.00;1.10;0
484;fuel_silo;1005.00;10.55;1400.00;3.76;0
484;radar_station;1039.00;10.15;1325.00;4.36;0
484;rocket_site;1005.00;9.70;1358.00;3.17;0
484;nuclear_reactor;1052.00;11.23;1311.00;5.83;0
485;arms_factory;1264.00;9.70;1138.00;3.97;0
485;arms_factory;1264.00;14.53;1152.00;5.18;0
485;arms_factory;1201.00;11.45;1177.00;1.91;0
485;arms_factory;1250.00;11.60;1150.00;4.58;0
485;arms_factory;1199.00;10.43;1167.00;0.96;0
485;arms_factory;1214.00;15.20;1195.00;3.63;0
485;industrial_complex;1199.00;9.75;1164.00;0.36;0
485;industrial_complex;1208.00;13.07;1183.00;3.02;0
485;industrial_complex;1227.00;11.73;1165.00;5.69;0
485;industrial_complex;1229.00;11.68;1179.00;2.07;0
485;industrial_complex;1246.00;12.95;1154.00;5.09;0
485;industrial_complex;1239.00;11.38;1171.00;1.47;0
485;air_base;1256.00;12.50;1151.00;4.13;0
485;naval_base;1213.00;9.50;1159.00;-1.28;2803
485;naval_base;1203.00;9.50;1160.00;-0.22;2803
485;naval_base;1245.00;9.50;1141.00;-0.51;5785
485;bunker;1269.00;10.53;1141.00;2.58;0
485;bunker;1228.00;10.55;1171.00;4.14;0
485;bunker;1215.00;9.70;1160.00;0.52;0
485;bunker;1252.00;11.90;1162.00;4.64;0
485;bunker;1204.00;11.82;1173.00;5.85;0
485;coastal_bunker;1191.00;9.50;1166.00;-0.22;0
485;coastal_bunker;1229.00;9.50;1148.00;0.20;0
485;coastal_bunker;1238.00;9.50;1144.00;-0.51;0
485;dockyard;1236.00;9.50;1145.00;-0.51;0
485;anti_air_building;1268.00;13.45;1157.00;5.16;0
485;anti_air_building;1259.00;9.73;1140.00;0.08;0
485;anti_air_building;1255.00;13.38;1154.00;3.10;0
485;synthetic_refinery;1205.00;11.85;1171.00;5.76;0
485;fuel_silo;1228.00;11.07;1155.00;2.14;0
485;radar_station;1232.00;10.80;1165.00;3.41;0
485;rocket_site;1217.00;15.68;1188.00;1.55;0
485;nuclear_reactor;1196.00;9.75;1166.00;4.21;0
486;arms_factory;1726.00;9.80;960.00;1.91;0
486;arms_factory;1695.00;10.10;888.00;4.58;0
486;arms_factory;1632.00;10.60;888.00;0.96;0
486;arms_factory;1636.00;10.07;870.00;3.63;0
486;arms_factory;1721.00;9.80;928.00;0.36;0
486;arms_factory;1684.00;9.90;862.00;3.02;0
486;industrial_complex;1696.00;10.10;898.00;5.69;0
486;industrial_complex;1697.00;9.80;850.00;2.07;0
486;industrial_complex;1671.00;9.98;937.00;5.09;0
486;industrial_complex;1737.00;9.80;922.00;1.47;0
486;industrial_complex;1695.00;10.00;908.00;4.13;0
486;industrial_complex;1693.00;9.90;867.00;0.87;0
486;air_base;1659.00;10.13;911.00;2.07;0
486;bunker;1636.00;10.60;892.00;6.20;0
486;bunker;1669.00;10.20;880.00;2.58;0
486;bunker;1744.00;9.93;900.00;4.14;0
486;bunker;1699.00;9.80;964.00;0.52;0
486;bunker;1672.00;9.80;842.00;4.64;0
486;bunker;1657.00;10.20;920.00;5.85;0
486;bunker;1690.00;10.10;885.00;2.59;0
486;anti_air_building;1709.00;9.80;837.00;3.09;0
486;anti_air_building;1679.00;9.90;871.00;5.76;0
486;anti_air_building;1695.00;9.98;916.00;1.03;0
486;synthetic_refinery;1722.00;10.00;897.00;5.16;0
486;fuel_silo;1716.00;9.80;947.00;0.08;0
486;radar_station;1687.00;10.10;893.00;1.24;0
486;rocket_site;1645.00;10.00;879.00;5.76;0
486;nuclear_reactor;1699.00;9.80;963.00;2.14;0
487;arms_factory;1752.00;10.40;653.00;0.96;0
487;arms_factory;1809.00;10.32;624.00;3.63;0
487;arms_factory;1824.00;10.35;625.00;0.36;0
487;arms_factory;1879.00;9.90;588.00;3.02;0
487;arms_factory;1735.00;10.10;687.00;5.69;0
487;arms_factory;1818.00;9.90;652.00;2.07;0
487;industrial_complex;1733.00;10.57;653.00;5.09;0
487;industrial_complex;1749.00;10.45;656.00;1.47;0
487;industrial_complex;1806.00;10.15;625.00;4.13;0
487;industrial_complex;1821.00;10.25;626.00;0.87;0
487;industrial_complex;1887.00;9.80;589.00;2.07;0
487;industrial_complex;1800.00;9.80;652.00;6.20;0
487;air_base;1832.00;9.93;653.00;2.58;0
487;bunker;1754.00;10.40;655.00;4.14;0
487;bunker;1803.00;10.48;599.00;0.52;0
487;bunker;1845.00;10.07;627.00;4.64;0
487;bunker;1797.00;9.82;663.00;5.85;0
487;bunker;1818.00;10.60;587.00;2.59;0
487;bunker;1755.00;9.90;699.00;0.43;0
487;bunker;1824.00;11.03;559.00;3.09;0
487;bunker;1867.00;10.15;597.00;5.76;0
487;bunker;1790.00;9.80;626.00;1.03;0
